,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
8173,99.61357,-0.53269,-108.36553,-1.23933,199.67052,-138.81576,Beach,0.72549,-0.40635,10.48078,-1.08357,True,443.88510
8174,99.73088,-0.50451,-97.56781,-1.28501,199.79973,-146.88310,Beach,0.06471,-0.13880,9.68770,-1.81979,True,449.87051
8175,98.71063,-0.04394,-97.34631,-1.25034,198.77120,-138.30393,Horses,0.29701,-1.05145,8.94138,-2.77254,True,444.87999
8176,100.02264,-0.32848,-99.69415,-1.29382,200.09395,-150.22322,Casahouse,-0.58143,-1.71551,10.84627,-1.63435,True,450.26614
8177,98.96523,0.16890,-97.40900,-1.27923,199.03385,-145.14888,Horses,1.49126,-1.17830,9.46223,0.04994,True,446.12163
8178,100.07553,-0.11267,-96.78275,-1.26613,200.14054,-144.07243,Casahouse,-0.36227,0.41101,10.96006,1.02666,True,451.98630
8179,99.13594,0.10111,-101.79385,-1.27320,199.20304,-143.44710,Beach,-0.56291,0.94565,11.24651,1.29251,True,444.78278
8180,100.99436,0.66667,-103.62406,-1.29913,201.06832,-149.30886,Casahouse,0.03335,-0.91128,11.82076,2.30240,True,453.15979
8181,100.39785,-0.51750,-98.72193,-1.27332,200.46485,-145.77926,Casahouse,0.84733,0.28687,13.12124,-0.13949,True,452.62830
8182,98.46343,-1.05152,-99.22039,-1.28408,198.53217,-146.98302,Horses,1.95561,-2.20332,9.12244,-1.97806,True,442.70697
8183,100.05206,0.28081,-95.67130,-1.28357,200.12051,-146.84736,Casahouse,0.05387,-0.72124,11.68339,-3.07677,True,452.42464
8184,100.80338,-0.41582,-99.08973,-1.25903,200.86538,-143.36892,Casahouse,0.76414,-0.85673,12.29959,-0.40253,True,454.47203
8185,101.05169,0.71223,-102.76759,-1.27337,201.11762,-144.51705,Mojodojo,-1.09363,-0.44829,12.55979,-2.21907,True,453.87466
8186,101.29935,0.69538,-100.63401,-1.27893,201.36645,-151.71174,Mojodojo,0.14488,0.69640,9.95046,-1.04708,True,456.17976
8187,100.23029,-0.17288,-99.94530,-1.26177,200.29358,-142.87293,Casahouse,-0.39723,-2.12747,9.80857,0.76771,True,451.17879
8188,99.26110,0.79783,-97.34880,-1.27086,199.32611,-143.29696,Beach,-0.27913,0.26241,10.28063,-1.40197,True,447.63112
8189,100.44741,-0.99477,-103.05214,-1.23810,200.50483,-140.61445,Casahouse,-0.18556,-1.62431,11.79698,4.43257,True,450.71099
8190,99.96533,0.94333,-98.18588,-1.29018,200.03561,-148.49955,Beach,-0.04275,-0.05121,9.61042,-0.36079,True,450.73372
8191,98.60314,-0.52691,-95.03851,-1.25608,198.66436,-140.74306,Horses,2.78927,-2.25464,9.59116,-1.01417,True,445.49642
8192,97.66606,0.05398,-99.12956,-1.26008,197.72809,-140.65592,Horses,0.45127,0.77231,12.26923,-1.08674,True,438.76553
8193,98.59938,-0.69657,-98.13412,-1.25849,198.66145,-138.63556,Horses,0.81549,0.75379,8.83062,-0.49266,True,443.92983
8194,98.47259,-0.71440,-96.92150,-1.27953,198.54156,-143.33118,Horses,-0.78253,0.31484,11.36404,-1.42628,True,443.90220
8195,99.99352,0.35753,-103.59904,-1.30139,200.06880,-148.09698,Beach,-0.51700,-0.46432,12.79119,2.43273,True,448.16807
8196,99.41496,-0.68388,-104.54973,-1.27548,199.48131,-146.25838,Beach,-0.25519,-1.95133,11.24899,-0.55364,True,444.79993
8197,101.33549,-0.43896,-105.69568,-1.27378,201.40146,-145.67352,Mojodojo,-0.15936,1.71102,12.17417,-2.01228,True,453.82962
8198,100.54900,-0.77042,-94.15617,-1.28294,200.61747,-146.02258,Casahouse,-0.05731,-0.67436,11.71805,-1.90575,True,455.66694
8199,99.27274,-0.67165,-95.12693,-1.23751,199.33010,-135.01942,Beach,-0.64553,-0.25202,11.23180,0.82395,True,448.80024
8200,100.87324,-0.58320,-98.69351,-1.26291,200.93805,-142.95260,Casahouse,-0.13531,-1.72677,8.31393,0.23430,True,455.01943
8201,99.01296,-0.63741,-97.82115,-1.27723,199.07946,-144.57584,Beach,-1.37682,1.01285,12.88759,-0.81078,True,446.15424
8202,99.45520,0.00956,-102.56055,-1.29561,199.52665,-147.23355,Beach,-2.12068,-0.62683,8.47955,1.50449,True,445.99573
8203,99.38595,0.60498,-98.69217,-1.23689,199.44181,-135.23048,Beach,-0.56997,0.09921,10.50441,-1.76732,True,447.58368
8204,100.77506,0.40189,-104.55224,-1.28165,200.84526,-152.05228,Casahouse,0.52626,-1.03716,13.20634,5.09261,True,451.59918
8205,100.53491,0.48992,-97.60699,-1.27393,200.60108,-143.04588,Casahouse,0.94195,-0.00769,13.47292,0.40419,True,453.87104
8206,99.44231,-0.36559,-105.38376,-1.23513,199.49842,-137.17164,Beach,-1.19245,0.62419,10.24133,2.15237,True,444.51968
8207,101.98023,1.48221,-101.35890,-1.23821,202.03685,-139.37134,Mojodojo,-1.31006,1.59166,11.80122,-0.96461,True,459.22171
8208,100.07315,-0.04654,-96.78916,-1.28846,200.14444,-148.77506,Casahouse,-0.63205,0.60072,11.65833,3.19153,True,451.97119
8209,99.58789,-0.11842,-97.32143,-1.25931,199.65094,-142.53286,Beach,-1.04822,0.62335,9.82419,2.86489,True,449.27873
8210,100.45229,-0.34303,-98.25362,-1.27649,200.51966,-145.26235,Casahouse,0.83569,-0.22572,10.05803,2.62463,True,453.13465
8211,99.27064,0.24230,-99.99893,-1.23712,199.32687,-136.83874,Beach,2.17459,1.19818,11.04770,-1.65136,True,446.35371
8212,99.51922,0.12950,-97.05036,-1.22186,199.57333,-131.16897,Beach,0.48670,-1.47704,10.35752,-2.66355,True,449.07091
8213,99.45941,0.07444,-98.00659,-1.28030,199.52873,-143.63019,Beach,3.34206,2.04482,11.07978,-1.43608,True,448.29377
8214,97.81330,0.49329,-96.61205,-1.25617,197.87431,-137.48337,Horses,0.44901,-0.32558,10.63136,-1.29249,True,440.76046
8215,99.82507,-0.94882,-96.95403,-1.29513,199.89830,-151.14815,Beach,-0.44416,0.10999,9.92734,1.98419,True,450.64834
8216,99.47381,0.26371,-97.63228,-1.25119,199.53524,-137.87256,Beach,0.40187,0.61229,10.89348,-0.47942,True,448.55292
8217,99.83817,0.31716,-95.30727,-1.26053,199.90116,-140.73316,Beach,-1.22435,0.72972,11.12850,1.87109,True,451.53720
8218,100.83044,0.14928,-99.09424,-1.26233,200.89395,-144.08992,Casahouse,-0.25178,-1.99857,7.94690,2.47243,True,454.60506
8219,99.41576,0.24240,-97.17089,-1.23456,199.47327,-135.78203,Beach,-0.75801,-0.75084,9.76810,-2.98707,True,448.49336
8220,100.07903,-1.48597,-96.68914,-1.26335,200.14278,-142.66174,Casahouse,-1.59334,-0.82835,10.27448,-1.02285,True,452.05058
8221,101.04108,1.44606,-106.90405,-1.26109,201.10514,-142.99975,Mojodojo,-1.05461,-1.64429,11.47530,-0.66761,True,451.75339
8222,98.06515,0.24601,-99.93333,-1.27883,198.13160,-141.67075,Horses,-0.01999,0.90413,14.50906,-0.85767,True,440.35909
8223,101.71162,-0.17244,-94.31363,-1.26616,201.77709,-145.86719,Mojodojo,0.34564,0.94173,10.39741,0.73211,True,461.40127
8224,98.77648,0.29050,-99.46370,-1.26756,198.84013,-142.57216,Horses,3.19592,1.49695,8.20745,4.18429,True,444.15056
8225,99.84851,-0.58224,-99.93853,-1.25653,199.91123,-140.51676,Beach,-0.11182,0.24556,8.93030,-1.30293,True,449.27327
8226,98.70374,1.09892,-95.03572,-1.26461,198.76752,-142.16421,Horses,-0.20431,-0.60408,11.94529,-1.83606,True,446.00084
8227,100.17623,-0.43228,-100.10982,-1.25127,200.23631,-139.91178,Casahouse,-1.02002,2.04646,12.27659,-2.54399,True,450.82626
8228,100.88053,0.59067,-103.19683,-1.27571,200.94708,-145.54218,Casahouse,-0.40965,-0.53739,11.26227,-2.94565,True,452.80423
8229,100.14962,0.11032,-100.91836,-1.30438,200.22505,-151.18954,Casahouse,1.01392,-0.33752,9.39222,1.59197,True,450.28890
8230,100.00349,0.13505,-104.08200,-1.28169,200.07323,-149.03899,Beach,0.94649,2.27089,11.32008,-0.03161,True,447.97643
8231,99.65460,-0.98261,-96.40160,-1.26059,199.71749,-143.02909,Beach,-3.31697,-1.26764,12.03275,-1.41513,True,450.07220
8232,98.27246,-0.35795,-93.95364,-1.29481,198.34557,-146.19634,Horses,-0.29428,-0.33382,8.89767,0.45132,True,444.38551
8233,100.75415,0.03417,-101.98996,-1.25901,200.81620,-143.19834,Casahouse,1.00020,-1.06078,11.30761,-1.59322,True,452.77577
8234,98.04504,-0.06690,-96.08492,-1.23610,198.10079,-135.18065,Horses,-2.94191,-0.01279,10.42014,-0.25177,True,442.18276
8235,99.80123,-1.02933,-105.29992,-1.28378,199.87024,-146.08429,Beach,0.82931,3.03093,12.22104,-0.66606,True,446.35621
8236,98.72599,-0.62264,-97.71896,-1.27015,198.79122,-141.20682,Horses,-0.20190,0.61913,10.10551,-0.55638,True,444.77047
8237,100.10368,0.50324,-96.27532,-1.24579,200.16424,-139.28884,Casahouse,0.46885,0.14581,10.68686,2.40892,True,452.38072
8238,98.77615,0.54935,-99.26881,-1.27439,198.84218,-145.38935,Horses,1.18094,-1.46842,9.57665,-1.95489,True,444.24633
8239,101.64052,0.31461,-98.90726,-1.28897,201.71110,-151.53951,Mojodojo,-1.82176,-2.22801,9.99319,-1.51018,True,458.74896
8240,99.97947,0.21238,-99.79523,-1.28890,200.04981,-147.87300,Beach,1.15557,-1.59690,12.41018,-3.51948,True,449.99973
8241,99.54881,-0.78151,-102.51691,-1.23599,199.60427,-137.09232,Beach,-0.41985,-1.42934,11.92740,-1.28162,True,446.48558
8242,100.37326,0.49331,-96.23522,-1.24745,200.43181,-139.76354,Casahouse,1.57729,0.24726,9.93605,-2.39787,True,453.74867
8243,100.29060,0.49030,-94.60940,-1.24255,200.34815,-142.20946,Casahouse,-0.33255,0.19938,11.51977,-3.26193,True,454.14832
8244,100.05486,-1.83768,-94.25062,-1.26729,200.11925,-143.52983,Casahouse,-1.21525,1.40185,10.36586,-3.16732,True,453.14901
8245,101.22392,0.82460,-98.02997,-1.29448,201.29628,-153.58676,Mojodojo,-1.90098,-0.59104,11.12954,2.01693,True,457.10459
8246,101.08040,-0.05031,-96.51115,-1.27833,201.14765,-147.60092,Mojodojo,-0.42188,1.08233,10.83969,-3.93942,True,457.14645
8247,99.31079,-1.28456,-104.16456,-1.23699,199.36759,-135.02695,Beach,-0.87949,0.50641,10.90586,2.25423,True,444.47164
8248,100.00239,-1.79855,-100.82921,-1.27274,200.06821,-142.95450,Beach,-3.45081,0.45953,11.32650,-0.59747,True,449.59733
8249,97.33705,-1.92053,-101.19557,-1.28540,197.40532,-142.81282,Horses,-1.20762,-0.96568,14.25154,-0.54501,True,436.08747
8250,100.64863,-0.93614,-99.14862,-1.28557,200.71813,-148.35388,Casahouse,1.79660,-2.03451,11.83643,-3.49393,True,453.66885
8251,100.19958,0.18949,-94.17772,-1.24139,200.25650,-138.75262,Casahouse,-0.49688,1.26729,11.04000,-1.42741,True,453.90903
8252,99.07285,0.68403,-97.81305,-1.24199,199.13079,-138.05794,Beach,0.21407,0.68355,11.18667,3.31781,True,446.45774
8253,99.10844,-0.34568,-95.53180,-1.25931,199.17049,-138.19656,Beach,0.34912,-0.56704,12.00384,-1.76234,True,447.77631
8254,99.30343,0.51804,-100.60981,-1.28929,199.37398,-147.43317,Beach,-0.08537,-0.05628,8.59895,3.63081,True,446.21223
8255,100.91598,0.88586,-98.80179,-1.26218,200.98034,-142.21222,Casahouse,-1.06646,-0.03583,8.34043,-2.59906,True,455.17900
8256,100.78021,0.80175,-98.32331,-1.26857,200.84520,-143.64117,Casahouse,-0.79362,-0.23695,11.68854,-0.98386,True,454.73939
8257,100.00520,0.08560,-100.96038,-1.24624,200.06467,-138.48912,Casahouse,0.34446,0.35339,11.94824,4.15143,True,449.54582
8258,101.11412,-0.54320,-98.68443,-1.26081,201.17832,-144.15202,Mojodojo,0.15594,-1.51205,10.19528,3.71212,True,456.22836
8259,101.68441,0.56038,-100.20865,-1.27919,201.75162,-148.86409,Mojodojo,0.28994,1.86570,11.92924,-1.25020,True,458.31772
8260,98.17281,-0.62474,-95.87310,-1.26138,198.23522,-140.42967,Horses,1.21632,-0.98556,10.09863,-2.48494,True,442.92751
8261,100.68837,-0.24037,-99.90526,-1.23244,200.74372,-137.61715,Casahouse,-0.95301,0.35742,12.37194,3.82880,True,453.48921
8262,98.17715,-0.19679,-100.99325,-1.27379,198.24274,-143.02032,Horses,0.03993,0.44446,7.57069,-3.04743,True,440.38913
8263,99.75495,-0.65389,-93.99170,-1.26815,199.81969,-144.52487,Beach,-0.00566,0.92771,10.57201,-1.68779,True,451.77890
8264,98.79848,0.92142,-106.56011,-1.28203,198.86660,-145.38504,Horses,-2.35469,2.59915,11.47835,-2.25593,True,440.71233
8265,100.90045,0.62234,-99.32752,-1.29094,200.97281,-148.52794,Casahouse,1.11988,-1.21476,11.04992,0.62550,True,454.83849
8266,100.20730,0.45358,-98.99521,-1.27808,200.27422,-147.21378,Casahouse,-0.74672,2.38779,10.73984,-1.84070,True,451.53892
8267,99.43515,0.25711,-98.58604,-1.28343,199.50455,-144.83905,Beach,2.60315,-0.29841,9.60516,3.41833,True,447.88275
8268,102.25066,0.30988,-104.61790,-1.28999,202.32104,-149.79316,Sublime,-2.94734,0.79368,11.81909,-2.92279,True,458.94433
8269,100.48124,1.13972,-99.49825,-1.28114,200.55050,-145.73522,Casahouse,-0.94590,-2.46857,12.12197,-2.02601,True,452.65709
8270,100.91888,0.44794,-103.48428,-1.24960,200.97920,-139.34456,Casahouse,-0.59991,0.09622,11.68715,1.76461,True,452.85227
8271,100.59966,0.45228,-105.14322,-1.24334,200.65773,-139.52280,Casahouse,0.26703,4.49655,11.13901,-3.51786,True,450.42667
8272,99.15132,0.33942,-103.66658,-1.29353,199.22399,-149.19896,Beach,0.13328,-0.55548,12.38692,3.27533,True,443.92331
8273,100.79571,0.37186,-97.59023,-1.27973,200.86508,-147.80467,Casahouse,1.63959,0.96118,10.35821,-1.43381,True,455.18345
8274,100.42009,0.22958,-106.41029,-1.27650,200.48702,-145.61426,Casahouse,-2.38689,-0.33763,10.10168,-1.94576,True,448.89533
8275,97.62383,-0.77026,-98.77897,-1.26568,197.68759,-142.31426,Horses,-2.47963,-1.34356,11.29876,-2.10000,True,438.72966
8276,99.19363,-0.24388,-96.88255,-1.26998,199.26054,-142.27404,Beach,1.32305,0.51471,11.40467,4.23307,True,447.52686
8277,100.23813,-0.64877,-96.87011,-1.23737,200.29449,-137.07519,Casahouse,-1.35134,0.32814,12.68008,-1.89548,True,452.75560
8278,99.42260,-0.61178,-101.58637,-1.25652,199.48514,-138.87991,Beach,1.21404,-0.22250,8.23757,-3.84715,True,446.31984
8279,100.40506,0.09218,-97.62688,-1.28609,200.47426,-149.95286,Casahouse,3.21414,-1.56493,10.69491,-0.47143,True,453.21187
8280,100.06470,-0.36259,-102.56273,-1.23788,200.12072,-137.21342,Casahouse,1.66781,-1.69178,11.10091,-2.45626,True,449.04213
8281,99.04443,0.37689,-93.66631,-1.28507,199.11334,-146.36170,Beach,-0.90345,-0.00742,10.59430,-1.60893,True,448.38900
8282,100.71374,-0.81685,-106.00078,-1.27978,200.78225,-148.56146,Casahouse,-0.67998,-0.39540,11.54321,2.98722,True,450.56830
8283,99.02079,-1.40864,-96.45369,-1.27279,199.08828,-143.21622,Beach,1.97536,0.92108,11.18982,-1.19821,True,446.87710
8284,99.93713,0.08067,-96.56710,-1.24992,199.99676,-141.98622,Beach,-1.40080,0.90247,10.39459,-3.10876,True,451.40212
8285,101.83896,1.30190,-101.21723,-1.23422,201.89420,-139.44802,Mojodojo,0.54981,0.51923,11.11810,-2.69627,True,458.58621
8286,99.99649,0.41271,-97.31950,-1.24735,200.05522,-139.18120,Beach,-2.01437,-0.40289,9.11916,-1.30991,True,451.32271
8287,102.13554,0.83352,-98.76141,-1.26816,202.20079,-145.63730,Sublime,-0.84758,-0.55316,10.23004,5.18685,True,461.29699
8288,100.42678,-0.69722,-101.48995,-1.23069,200.48312,-136.90909,Casahouse,0.06789,1.45719,9.43372,3.01112,True,451.38894
8289,99.67624,0.87636,-98.54132,-1.26458,199.74004,-141.09667,Beach,-1.03675,-1.01144,14.81530,0.53204,True,449.11051
8290,99.59417,-0.47801,-99.97033,-1.24155,199.65116,-137.42105,Beach,-2.21474,0.91716,10.57893,-2.64553,True,447.98567
8291,100.27986,0.38796,-101.35260,-1.28671,200.35037,-147.65511,Casahouse,-0.49151,0.01983,10.61343,1.49025,True,450.72299
8292,99.76260,-2.00955,-96.81166,-1.27335,199.82783,-146.51796,Beach,-0.04695,-1.06748,14.49521,-0.25026,True,450.40718
8293,100.82622,1.14146,-98.62916,-1.28550,200.89496,-145.93776,Casahouse,-0.07572,0.81778,12.08955,-0.41682,True,454.81649
8294,98.54094,-0.51707,-100.78121,-1.27180,198.60697,-141.96883,Horses,-0.74155,-2.08599,10.14718,0.10152,True,442.31412
8295,98.93635,-1.73738,-102.52860,-1.28477,199.00504,-148.15410,Horses,0.93541,-0.06837,12.25158,-1.42655,True,443.41747
8296,99.34776,0.25836,-99.83516,-1.23804,199.40397,-137.27077,Beach,-0.00987,0.84526,9.74643,-4.78919,True,446.82121
8297,99.35820,-0.15844,-101.16005,-1.25130,199.41781,-140.90556,Beach,0.07408,1.71315,12.82137,-2.91954,True,446.21100
8298,100.65582,-0.71618,-100.01577,-1.26024,200.71859,-145.64226,Casahouse,0.55210,0.77340,10.50890,1.74953,True,453.27123
8299,101.15054,-0.64397,-102.23358,-1.25984,201.21282,-145.51018,Mojodojo,0.11917,-1.23942,11.12600,-1.88934,True,454.63589
8300,99.39760,0.35631,-97.25847,-1.28568,199.46680,-147.50969,Beach,-2.28435,0.82752,11.67488,-0.26124,True,448.35879
8301,99.87094,-0.69820,-101.25173,-1.28428,199.93999,-147.28872,Beach,-1.28363,1.53770,11.05436,-1.64843,True,448.72884
8302,100.29429,0.73298,-96.99976,-1.26168,200.35757,-142.97748,Casahouse,-0.48059,0.96083,14.75453,-1.86801,True,452.97159
8303,99.60827,-0.33114,-96.43260,-1.27388,199.67458,-144.45639,Beach,0.16859,-0.41553,9.32535,-0.45422,True,449.82505
8304,101.93557,0.13802,-97.13726,-1.27252,202.00082,-146.80709,Mojodojo,-1.75408,-0.11661,11.54317,-6.34416,True,461.10921
8305,100.26530,0.18836,-102.67325,-1.27912,200.33404,-146.91403,Casahouse,0.98488,-0.65690,10.21871,3.15531,True,449.98988
8306,100.37654,0.07456,-96.69166,-1.23389,200.43188,-139.26006,Casahouse,0.64984,-0.19689,13.83371,-1.32612,True,453.53689
8307,100.06897,0.72462,-100.90077,-1.27457,200.13494,-145.59341,Casahouse,0.77647,-0.36494,10.45019,-2.21850,True,449.89446
8308,98.71003,-0.17825,-92.86231,-1.27463,198.77767,-142.02470,Horses,-2.47513,-1.76259,8.28425,-2.41761,True,447.11898
8309,100.74941,0.94493,-99.86878,-1.27895,200.81752,-146.59996,Casahouse,-0.78275,-0.35510,12.77843,-2.83088,True,453.81267
8310,100.14122,-0.03128,-100.04348,-1.26879,200.20700,-143.23149,Casahouse,0.81981,0.32134,12.02745,-2.39864,True,450.68434
8311,100.93122,0.10845,-98.78363,-1.27925,201.00015,-148.59246,Casahouse,0.46196,-0.32396,10.40339,-2.25641,True,455.26429
8312,97.91115,-0.34074,-102.28095,-1.27489,197.97940,-142.51435,Horses,-0.98130,0.69739,9.52268,3.21152,True,438.41527
8313,100.98892,0.33797,-98.30141,-1.26852,201.05375,-147.58630,Casahouse,0.42420,0.25356,8.77087,1.77905,True,455.79390
8314,99.70375,0.64066,-97.64464,-1.25136,199.76358,-140.23343,Beach,0.25210,0.01210,11.39115,-0.85128,True,449.69644
8315,99.30964,-0.55317,-96.05442,-1.23811,199.36750,-135.50017,Beach,-0.69928,0.13888,10.37152,0.51205,True,448.52101
8316,99.51173,-0.69070,-98.07721,-1.26959,199.57692,-142.70622,Beach,1.28856,0.26562,11.40565,-2.94611,True,448.52005
8317,99.38090,0.08153,-103.23235,-1.25529,199.44218,-141.08060,Beach,-0.44776,1.25801,10.27182,1.02752,True,445.28835
8318,99.41533,-0.54935,-99.84672,-1.27413,199.48255,-145.14023,Beach,1.41117,0.15912,9.23300,2.23702,True,447.15331
8319,99.79282,-0.36113,-99.41392,-1.28082,199.86190,-146.25996,Beach,-0.39365,0.60232,9.36588,0.87089,True,449.25712
8320,99.13822,-0.66277,-99.56639,-1.24609,199.19686,-141.52248,Beach,-0.05477,-0.00906,10.68435,-0.63335,True,445.90789
8321,100.97883,-0.04022,-101.42745,-1.24825,201.03820,-140.77304,Casahouse,0.05569,-2.81597,11.06455,-1.98154,True,454.18042
8322,99.80928,0.42016,-100.61153,-1.26363,199.87385,-140.96791,Beach,0.44052,0.19040,12.18948,4.28472,True,448.74065
8323,99.90137,-0.41450,-98.99746,-1.28909,199.97123,-149.69448,Beach,-0.05049,1.22815,10.00316,3.34064,True,450.00812
8324,100.46032,0.34997,-99.18299,-1.25142,200.52041,-139.84914,Casahouse,1.15833,-1.64267,12.59177,-3.61686,True,452.71011
8325,100.03460,0.37079,-100.01324,-1.24667,200.09538,-138.13917,Casahouse,-0.43283,0.14852,12.80958,-3.60832,True,450.16640
8326,98.38179,-0.84697,-97.36333,-1.27546,198.44880,-145.00842,Horses,1.09691,-0.09662,10.01698,3.17227,True,443.22730
8327,99.51436,0.14382,-103.09962,-1.28616,199.58361,-146.73642,Beach,0.06224,0.88441,11.27688,-0.48698,True,446.02201
8328,102.24288,-0.32858,-102.60674,-1.27418,202.31024,-146.24732,Sublime,-0.24502,-3.05654,14.02324,1.82244,True,459.91105
8329,100.51198,1.65711,-101.51657,-1.27614,200.57928,-145.32484,Casahouse,-1.64214,-1.38010,13.73316,0.40927,True,451.80161
8330,100.70032,-1.35168,-97.27599,-1.24056,200.75707,-138.60607,Casahouse,1.10174,2.68346,9.93841,-3.37219,True,454.86358
8331,98.90656,-0.20186,-96.82274,-1.24230,198.96591,-137.86002,Horses,0.43243,-0.24733,12.10211,-2.63448,True,446.12145
8332,100.18002,0.60137,-101.21414,-1.28726,200.24972,-147.92491,Casahouse,-0.11571,0.51114,11.59081,-0.50458,True,450.29304
8333,99.55490,-0.66112,-103.88795,-1.25703,199.61606,-141.97486,Beach,-0.98011,0.90653,10.54878,0.39196,True,445.83054
8334,101.39477,1.81383,-102.34208,-1.27716,201.46243,-146.64832,Mojodojo,-2.17164,-1.73868,14.32778,-1.49914,True,455.80281
8335,100.35872,-0.13423,-101.78421,-1.24067,200.41562,-139.22704,Casahouse,1.89753,-0.55015,10.41744,-3.53348,True,450.90149
8336,100.13783,0.34132,-103.99400,-1.28764,200.20747,-148.33679,Casahouse,0.33453,0.47369,10.47164,-1.26884,True,448.69215
8337,100.65451,-0.29403,-97.59200,-1.23067,200.71011,-135.96177,Casahouse,-0.11663,-0.09990,11.23728,2.47672,True,454.47656
8338,99.35735,-1.30538,-95.58923,-1.27391,199.42294,-145.33519,Beach,0.03902,-0.96709,13.87140,-0.41473,True,448.99214
8339,99.10347,-0.12847,-97.41773,-1.26203,199.16590,-137.99445,Beach,-0.80105,1.48019,12.72290,-2.00111,True,446.80846
8340,100.90015,0.85241,-103.94704,-1.27754,200.96810,-145.12490,Casahouse,-1.16118,1.62222,11.04497,-1.34317,True,452.52720
8341,100.80930,-0.58935,-100.35464,-1.28783,200.87900,-148.71592,Casahouse,1.83023,-0.48163,10.30096,-3.40878,True,453.86920
8342,99.04928,-0.64769,-100.83734,-1.29837,199.12272,-151.60976,Beach,0.44549,-0.19488,11.95485,5.40182,True,444.82771
8343,100.79976,0.77013,-101.28812,-1.29085,200.87019,-150.47898,Casahouse,-0.53406,0.95987,9.96123,-0.42573,True,453.35474
8344,101.36242,-0.64066,-99.49729,-1.26144,201.42475,-144.69163,Mojodojo,-0.14432,-0.42826,11.76957,-2.30612,True,457.06345
8345,99.27100,-0.43374,-92.44016,-1.26043,199.33387,-142.26393,Beach,-0.60973,-0.90999,11.62126,-2.23673,True,450.13492
8346,98.19912,-0.07772,-95.98644,-1.24596,198.25754,-137.63854,Horses,-0.43050,0.77726,11.56458,-1.11188,True,443.00237
8347,100.37610,-0.09658,-103.04394,-1.25909,200.43775,-142.84280,Casahouse,-1.53806,3.49314,10.73282,-2.44961,True,450.35851
8348,100.00000,-0.17702,-102.96826,-1.24811,200.05878,-137.54836,Beach,-1.22166,-1.16188,10.64233,-1.95035,True,448.51585
8349,98.80707,-1.19275,-99.75651,-1.27418,198.87331,-142.33797,Horses,-1.76001,1.21055,9.78806,-3.65736,True,444.15709
8350,101.27179,0.74148,-100.97531,-1.26851,201.33670,-146.37824,Mojodojo,-2.11528,0.08873,11.44032,-1.92895,True,455.87128
8351,100.88893,0.34802,-100.49289,-1.27885,200.95576,-146.62675,Casahouse,0.58489,-2.27165,8.26308,4.10743,True,454.19822
8352,100.64567,-0.68839,-101.81820,-1.25614,200.70857,-143.05995,Casahouse,-3.29385,0.05757,14.85915,0.64419,True,452.31925
8353,98.97721,-0.73394,-102.26703,-1.28390,199.04589,-146.30300,Horses,-0.57839,-3.67134,8.48123,1.81908,True,443.75251
8354,100.47658,-0.33148,-94.36356,-1.27935,200.54435,-148.48514,Casahouse,-0.09889,0.66040,12.52872,-1.39032,True,455.20113
8355,100.55753,1.09264,-103.46731,-1.26033,200.62071,-142.46238,Casahouse,0.44604,2.37839,13.31832,-1.76051,True,451.05401
8356,102.18338,0.31296,-96.70594,-1.28267,202.25130,-151.30849,Sublime,-1.73805,-0.86436,8.21700,1.29840,True,462.56391
8357,98.31292,-0.93536,-97.34022,-1.24773,198.37275,-138.54249,Horses,-1.76138,-0.18997,9.19221,0.30258,True,442.89451
8358,102.06027,-0.50638,-104.24130,-1.25238,202.12022,-141.64385,Sublime,3.78523,0.01800,10.45426,-1.43126,True,458.18069
8359,101.49391,0.03866,-99.87896,-1.22621,201.54856,-138.40887,Mojodojo,-0.57729,-0.45806,10.25197,2.58224,True,457.53005
8360,98.16067,-0.79942,-97.04235,-1.24802,198.22142,-137.13194,Horses,0.76335,-0.68990,12.20046,3.62751,True,442.28216
8361,100.14865,1.44551,-105.02485,-1.24310,200.20645,-140.01670,Casahouse,-2.05545,-1.45931,11.42383,-0.23119,True,448.23081
8362,99.77757,-2.32382,-104.59710,-1.23545,199.83485,-138.68562,Beach,-0.32644,-0.10507,13.47058,2.10920,True,446.58928
8363,100.28303,0.11732,-98.90872,-1.27496,200.35067,-144.73495,Casahouse,2.03837,2.16634,11.44867,-0.58795,True,451.96081
8364,99.30259,-0.24032,-99.03176,-1.24966,199.36191,-139.72096,Beach,1.90667,-3.22281,9.82154,-0.82288,True,446.99707
8365,99.37049,-1.24691,-98.20734,-1.29668,199.44433,-149.95686,Beach,1.57352,-0.63301,11.26499,1.01336,True,447.74877
8366,100.08453,-1.05790,-100.43827,-1.30548,200.16029,-154.04390,Casahouse,-0.20258,-0.21806,8.83047,0.43326,True,450.20351
8367,102.31607,0.44425,-99.74103,-1.28063,202.38568,-147.51959,Sublime,-0.32183,-0.59737,12.61194,2.91709,True,461.70982
8368,99.15826,0.25976,-101.88298,-1.25759,199.22083,-139.03541,Beach,-0.51790,-0.23961,9.70037,5.29409,True,444.84983
8369,98.14023,-0.57466,-106.77127,-1.24029,198.19684,-135.64833,Horses,0.16733,0.43711,10.79321,-1.64790,True,437.31550
8370,99.48030,-1.67633,-97.09909,-1.22594,199.53465,-135.69426,Beach,-0.63574,-0.91193,10.63525,-2.51880,True,448.85196
